"ID","Category","Name","Severity","Result","Recommended","TestResult","SeverityFinding"
"1738","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Require secure RPC communication","","0","1","",""
"1739","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Set client connection encryption level","","0","3","",""
"1740","Administrative Templates: Windows Components","Search: Allow Cloud Search","","1","0","",""
"1741","Administrative Templates: Windows Components","Search: Allow Cortana","","1","0","",""
"1742","Administrative Templates: Windows Components","Search: Allow Cortana above lock screen","","1","0","",""
"1743","Administrative Templates: Windows Components","Search: Allow indexing of encrypted files","","1","0","",""
"1744","Administrative Templates: Windows Components","Search: Allow search and Cortana to use location","","1","0","",""
"1745","Administrative Templates: Windows Components","Search: Set what information is shared in Search","","1","3","",""
"1746","Administrative Templates: Windows Components","Windows Error Reporting: Disable Windows Error Reporting","","0","1","",""
"1747","Administrative Templates: Windows Components","Windows Game Recording and Broadcasting: Enables or disables Windows Game Recording and Broadcasting","","1","0","",""
"1748","Administrative Templates: Windows Components","Windows Ink Workspace: Allow Windows Ink Workspace","","1","0","",""
"1749","Administrative Templates: Windows Components","Windows Installer: Always install with elevated privileges","","0","0","",""
"1750","Administrative Templates: Windows Components","Windows Installer: Allow user control over installs","","1","0","",""
"1751","Administrative Templates: Windows Components","Windows Installer: Prevent Internet Explorer security prompt for Windows Installer scripts","","1","0","",""
"1752","Administrative Templates: Windows Components","Windows Logon Options: Sign-in and lock last interactive user automatically after a restart","","0","1","",""
"1770","Administrative Templates: Windows Components","Windows Installer: Disable Co-Installer (USB AutoInstall)","","","1","",""
"1753","Administrative Templates: Windows Components","WinRM Client: Allow Basic authentication","","1","0","",""
"1754","Administrative Templates: Windows Components","WinRM Client: Allow unencrypted traffic","","1","0","",""
"1755","Administrative Templates: Windows Components","WinRM Client: Disallow Digest authentication","","1","0","",""
"1756","Administrative Templates: Windows Components","WinRM Service: Allow remote server management through WinRM","","1","0","",""
"1757","Administrative Templates: Windows Components","WinRM Service: Allow Basic authentication","","1","0","",""
"1758","Administrative Templates: Windows Components","WinRM Service: Allow unencrypted traffic","","1","0","",""
"1759","Administrative Templates: Windows Components","WinRM Service: Disallow WinRM from storing RunAs credentials","","0","1","",""
"1760","Administrative Templates: Windows Components","Windows Remote Shell: Allow Remote Shell Access","","1","0","",""
"2000","Administrative Templates: Windows Components","File Explorer: Configure Windows Defender SmartScreen","","1","1","",""
"2001","Administrative Templates: Windows Components","File Explorer: Configure Windows Defender SmartScreen to warn and prevent bypass","","Warn","Block","",""
"2105","PowerShell","Turn on PowerShell Module Logging","","1","1","",""
"2106","PowerShell","Turn on PowerShell Module Logging - Module Names","","","*","",""
"2100","PowerShell","Turn on PowerShell Script Block Logging","","1","1","",""
"2101","PowerShell","Turn on PowerShell Script Block Logging (Invocation)","","0","1","",""
"2102","PowerShell","Turn on PowerShell Transcription","","1","1","",""
"2107","PowerShell","Turn on PowerShell Transcription (Invocation)","","0","1","",""
"2103","PowerShell","Disable PowerShell version 2","","Enabled","Disabled","",""
"2104","PowerShell","Disable PowerShell version 2 (root)","","Enabled","Disabled","",""
"2200","MS Security Guide","LSA Protection","","","1","",""
"2201","MS Security Guide","Lsass.exe audit mode","","","8","",""
"2202","MS Security Guide","NetBT NodeType configuration","","0","2","",""
"2203","MS Security Guide","WDigest Authentication","","0","0","",""
"2209","MS Security Guide","Enable Structured Exception Handling Overwrite Protection (SEHOP)","","0","0","",""
"2210","MS Security Guide","Limits print driver installation to Administrators","","","1","",""
"2211","MS Security Guide","Configure RPC packet level privacy setting for incoming connections","","","1","",""
"2212","MS Security Guide","Manage processing of Queue-specific files","","","1","",""
"2204","MSS (Legacy)","MSS: (SafeDllSearchMode) Enable Safe DLL search mode (recommended)","","0","1","",""
"2205","MSS (Legacy)","MSS: (DisableIPSourceRouting IPv6) IP source routing protection level (protects against packet spoofing)","","0","2","",""
"2206","MSS (Legacy)","MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing)","","1","2","",""
"2207","MSS (Legacy)","MSS: (EnableICMPRedirect) Allow ICMP redirects to override OSPF generated routes","","1","0","",""
"2208","MSS (Legacy)","MSS: (NoNameReleaseOnDemand) Allow the computer to ignore NetBIOS name release requests except from WINS servers","","0","1","",""
"2400","Scheduled Task","XblGameSave Standby Task","","Ready","Disabled","",""
"2411","System Services","Disable mDNS in Dnscache service","","","0","",""
"2401","System Services","Print Spooler (Spooler)","","2","4","",""
"2402","System Services","Print Spooler (Spooler) (Service Startup type)","","Automatic","Disabled","",""
"2411","System Services","WebClient (WebClient)","","3","4","",""
"2412","System Services","WebClient (WebClient) (Service Startup type)","","Manual","Disabled","",""
"2403","System Services","Xbox Accessory Management Service (XboxGipSvc)","","3","4","",""
"2404","System Services","Xbox Accessory Management Service (XboxGipSvc) (Service Startup type)","","Manual","Disabled","",""
"2405","System Services","Xbox Live Auth Manager (XblAuthManager)","","3","4","",""
"2406","System Services","Xbox Live Auth Manager (XblAuthManager) (Service Startup type)","","Manual","Disabled","",""
"2407","System Services","Xbox Live Game Save (XblGameSave)","","3","4","",""
"2408","System Services","Xbox Live Game Save (XblGameSave) (Service Startup type)","","Manual","Disabled","",""
"2409","System Services","Xbox Live Networking Service (XboxNetApiSvc)","","3","4","",""
"2410","System Services","Xbox Live Networking Service (XboxNetApiSvc) (Service Startup type)","","Manual","Disabled","",""
"1950","Microsoft Defender Exploit Guard","Exploit protection: Control flow guard (CFG)","","NOTSET","ON","",""
"1951","Microsoft Defender Exploit Guard","Exploit protection: Data Execution Prevention (DEP)","","NOTSET","ON","",""
"1952","Microsoft Defender Exploit Guard","Exploit protection: Override Data Execution Prevention (DEP)","","False","False","",""
"1954","Microsoft Defender Exploit Guard","Exploit protection: Force randomization for images (Mandatory ASLR)","","NOTSET","ON","",""
"1955","Microsoft Defender Exploit Guard","Exploit protection: Override force randomization for images (Mandatory ASLR)","","False","False","",""
"1956","Microsoft Defender Exploit Guard","Exploit protection: Randomize memory allocations (Bottom-up ASLR)","","NOTSET","ON","",""
"1957","Microsoft Defender Exploit Guard","Exploit protection: Override randomize memory allocations (Bottom-up ASLR)","","False","False","",""
"1958","Microsoft Defender Exploit Guard","Exploit protection: High-entropy ASLR","","NOTSET","ON","",""
"1959","Microsoft Defender Exploit Guard","Exploit protection: Override high-entropy ASLR","","False","False","",""
"1960","Microsoft Defender Exploit Guard","Exploit protection: Validate exception chains (SEHOP)","","NOTSET","ON","",""
"1961","Microsoft Defender Exploit Guard","Exploit protection: Validate exception chains (SEHOP (Telemetry only)","","NOTSET","OFF","",""
"1962","Microsoft Defender Exploit Guard","Exploit protection: Override validate exception chains (SEHOP)","","False","False","",""
"1963","Microsoft Defender Exploit Guard","Exploit protection: Validate heap integrity","","NOTSET","ON","",""
"1964","Microsoft Defender Exploit Guard","Exploit protection: Override validate heap integrity","","False","False","",""
"1953","Microsoft Defender Exploit Guard","Force use of Data Execution Prevention (DEP)","","OptIn","AlwaysOn","",""
"2300","Windows Firewall","HardeningKitty-Block-TCP-NetBIOS","",,"True","",""
"2301","Windows Firewall","HardeningKitty-Block-TCP-RDP","",,"True","",""
"2302","Windows Firewall","HardeningKitty-Block-TCP-RPC","",,"True","",""
"2303","Windows Firewall","HardeningKitty-Block-TCP-SMB","",,"True","",""
"2304","Windows Firewall","HardeningKitty-Block-TCP-WinRM","",,"True","",""
"2305","Windows Firewall","HardeningKitty-Block-UDP-NetBIOS","",,"True","",""
"2306","Windows Firewall","HardeningKitty-Block-UDP-RPC","",,"True","",""
"2307","Windows Firewall","HardeningKitty-Block-calc-x64","",,"True","",""
"2308","Windows Firewall","HardeningKitty-Block-calc-x86","",,"True","",""
"2309","Windows Firewall","HardeningKitty-Block-certutil-x64","",,"True","",""
"2310","Windows Firewall","HardeningKitty-Block-certutil-x86","",,"True","",""
"2311","Windows Firewall","HardeningKitty-Block-conhost-x64","",,"True","",""
"2312","Windows Firewall","HardeningKitty-Block-conhost-x86","",,"True","",""
"2313","Windows Firewall","HardeningKitty-Block-cscript-x64","",,"True","",""
"2314","Windows Firewall","HardeningKitty-Block-cscript-x86","",,"True","",""
"2315","Windows Firewall","HardeningKitty-Block-mshta-x64","",,"True","",""
"2316","Windows Firewall","HardeningKitty-Block-mshta-x86","",,"True","",""
"2317","Windows Firewall","HardeningKitty-Block-notepad-x64","",,"True","",""
"2318","Windows Firewall","HardeningKitty-Block-notepad-x86","",,"True","",""
"2319","Windows Firewall","HardeningKitty-Block-RunScriptHelper-x64","",,"True","",""
"2320","Windows Firewall","HardeningKitty-Block-RunScriptHelper-x86","",,"True","",""
"2321","Windows Firewall","HardeningKitty-Block-wscript-x64","",,"True","",""
"2322","Windows Firewall","HardeningKitty-Block-wscript-x86","",,"True","",""
