"ID","Category","Name","Severity","Result","Recommended","TestResult","SeverityFinding"
"17.9.2","Advanced Audit Policy Configuration","Other System Events","Passed","Audit policy set","","Passed",""
"17.9.3","Advanced Audit Policy Configuration","Security State Change","Passed","Audit policy set","","Passed",""
"17.9.4","Advanced Audit Policy Configuration","Security System Extension","Passed","Audit policy set","","Passed",""
"17.9.5","Advanced Audit Policy Configuration","System Integrity","Passed","Audit policy set","","Passed",""
"18.1.1.1","Administrative Templates: Control Panel","Personalization: Prevent enabling lock screen camera","Passed","Registry key created","","Passed",""
"18.1.1.1","Administrative Templates: Control Panel","Personalization: Prevent enabling lock screen camera","Passed","Registry value created/modified","","Passed",""
"18.1.1.2","Administrative Templates: Control Panel","Personalization: Prevent enabling lock screen slide show","Passed","Registry value created/modified","","Passed",""
"18.1.2.2","Administrative Templates: Control Panel","Regional and Language Options: Allow users to enable online speech recognition services","Passed","Registry key created","","Passed",""
"18.1.2.2","Administrative Templates: Control Panel","Regional and Language Options: Allow users to enable online speech recognition services","Passed","Registry value created/modified","","Passed",""
"18.1.3","Administrative Templates: Control Panel","Allow Online Tips","Passed","Registry value created/modified","","Passed",""
"18.3.1","Administrative Templates: LAPS","LAPS AdmPwd GPO Extension / CSE","Passed","Registry key created","","Passed",""
"18.3.1","Administrative Templates: LAPS","LAPS AdmPwd GPO Extension / CSE","Passed","Registry value created/modified","","Passed",""
"18.3.2","Administrative Templates: LAPS","Do not allow password expiration time longer than required by policy","Passed","Registry key created","","Passed",""
"18.3.2","Administrative Templates: LAPS","Do not allow password expiration time longer than required by policy","Passed","Registry value created/modified","","Passed",""
"18.3.3","Administrative Templates: LAPS","Enable local admin password management","Passed","Registry value created/modified","","Passed",""
"18.3.4","Administrative Templates: LAPS","Password Settings: Password Complexity","Passed","Registry value created/modified","","Passed",""
"18.3.5","Administrative Templates: LAPS","Password Settings: Password Length","Passed","Registry value created/modified","","Passed",""
"18.3.6","Administrative Templates: LAPS","Password Settings: Password Age (Days)","Passed","Registry value created/modified","","Passed",""
"18.4.1","MS Security Guide","Apply UAC restrictions to local accounts on network logons","Passed","Registry value created/modified","","Passed",""
"18.4.2","MS Security Guide","Configure RPC packet level privacy setting for incoming connections","Passed","Registry value created/modified","","Passed",""
"18.4.3","MS Security Guide","Configure SMB v1 client driver","Passed","Registry key created","","Passed",""
"18.4.3","MS Security Guide","Configure SMB v1 client driver","Passed","Registry value created/modified","","Passed",""
"18.4.4","MS Security Guide","Configure SMB v1 server","Passed","Registry value created/modified","","Passed",""
"18.4.5","MS Security Guide","Enable Structured Exception Handling Overwrite Protection (SEHOP)","Passed","Registry value created/modified","","Passed",""
"18.4.6","MS Security Guide","LSA Protection","Passed","Registry value created/modified","","Passed",""
"18.4.7","MS Security Guide","NetBT NodeType configuration","Passed","Registry value created/modified","","Passed",""
"18.4.8","MS Security Guide","WDigest Authentication","Passed","Registry value created/modified","","Passed",""
"18.5.1","MSS (Legacy)","MSS: (AutoAdminLogon) Enable Automatic Logon (not recommended)","Passed","Registry value created/modified","","Passed",""
"18.5.2","MSS (Legacy)","MSS: (DisableIPSourceRouting IPv6) IP source routing protection level (protects against packet spoofing)","Passed","Registry value created/modified","","Passed",""
"18.5.3","MSS (Legacy)","MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing)","Passed","Registry value created/modified","","Passed",""
"18.5.4","MSS (Legacy)","MSS: (DisableSavePassword) Prevent the dial-up password from being saved","Passed","Registry value created/modified","","Passed",""
"18.5.5","MSS (Legacy)","MSS: (EnableICMPRedirect) Allow ICMP redirects to override OSPF generated routes","Passed","Registry value created/modified","","Passed",""
"18.5.6","MSS (Legacy)","MSS: (KeepAliveTime) How often keep-alive packets are sent in milliseconds","Passed","Registry value created/modified","","Passed",""
"18.5.7","MSS (Legacy)","MSS: (NoNameReleaseOnDemand) Allow the computer to ignore NetBIOS name release requests except from WINS servers","Passed","Registry value created/modified","","Passed",""
"18.5.8","MSS (Legacy)","MSS: (PerformRouterDiscovery) Allow IRDP to detect and configure Default Gateway addresses (could lead to DoS)","Passed","Registry value created/modified","","Passed",""
"18.5.9","MSS (Legacy)","MSS: (SafeDllSearchMode) Enable Safe DLL search mode (recommended)","Passed","Registry value created/modified","","Passed",""
"18.5.10","MSS (Legacy)","MSS: (ScreenSaverGracePeriod) The time in seconds before the screen saver grace period expires (0 recommended)","Passed","Registry value created/modified","","Passed",""
"18.5.11","MSS (Legacy)","MSS: (TcpMaxDataRetransmissions IPv6) How many times unacknowledged data is retransmitted","Passed","Registry value created/modified","","Passed",""
"18.5.12","MSS (Legacy)","MSS: (TcpMaxDataRetransmissions) How many times unacknowledged data is retransmitted","Passed","Registry value created/modified","","Passed",""
"18.5.13","MSS (Legacy)","MSS: (WarningLevel) Percentage threshold for the security event log at which the system will generate a warning","Passed","Registry value created/modified","","Passed",""
"18.6.4.1","Administrative Templates: Network","DNS Client: Configure NetBIOS settings","Passed","Registry key created","","Passed",""
"18.6.4.1","Administrative Templates: Network","DNS Client: Configure NetBIOS settings","Passed","Registry value created/modified","","Passed",""
"18.6.4.2","Administrative Templates: Network","DNS Client: Turn off multicast name resolution (LLMNR)","Passed","Registry value created/modified","","Passed",""
"18.6.5.1","Administrative Templates: Network","Fonts: Enable Font Providers","Passed","Registry value created/modified","","Passed",""
"18.6.8.1","Administrative Templates: Network","Lanman Workstation: Enable insecure guest logons","Passed","Registry key created","","Passed",""
"18.6.8.1","Administrative Templates: Network","Lanman Workstation: Enable insecure guest logons","Passed","Registry value created/modified","","Passed",""
"18.6.9.1.1","Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (AllowLLTDIOOndomain)","Passed","Registry key created","","Passed",""
"18.6.9.1.1","Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (AllowLLTDIOOndomain)","Passed","Registry value created/modified","","Passed",""
"18.6.9.1.2","Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (AllowLLTDIOOnPublicNet)","Passed","Registry value created/modified","","Passed",""
"18.6.9.1.3","Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (EnableLLTDIO)","Passed","Registry value created/modified","","Passed",""
"18.6.9.1.4","Administrative Templates: Network","Link-Layer Topology Discovery: Turn on Mapper I/O (LLTDIO) driver (ProhibitLLTDIOOnPrivateNet)","Passed","Registry value created/modified","","Passed",""
"18.6.9.2.1","Administrative Templates: Network","Turn on Responder (RSPNDR) driver (AllowRspndrOnDomain)","Passed","Registry value created/modified","","Passed",""
"18.6.9.2.2","Administrative Templates: Network","Turn on Responder (RSPNDR) driver (AllowRspndrOnPublicNet)","Passed","Registry value created/modified","","Passed",""
"18.6.9.2.3","Administrative Templates: Network","Turn on Responder (RSPNDR) driver (EnableRspndr)","Passed","Registry value created/modified","","Passed",""
"18.6.9.2.4","Administrative Templates: Network","Turn on Responder (RSPNDR) driver (ProhibitRspndrOnPrivateNet)","Passed","Registry value created/modified","","Passed",""
"18.6.10.2","Administrative Templates: Network","Turn off Microsoft Peer-to-Peer Networking Services","Passed","Registry value created/modified","","Passed",""
"18.6.11.2","Administrative Templates: Network","Network Connections: Prohibit installation and configuration of Network Bridge on your DNS domain network","Passed","Registry value created/modified","","Passed",""
"18.6.11.3","Administrative Templates: Network","Network Connections: Prohibit use of Internet Connection Sharing on your DNS domain network","Passed","Registry value created/modified","","Passed",""
"18.6.11.4","Administrative Templates: Network","Network Connections: Require domain users to elevate when setting a network's location","Passed","Registry value created/modified","","Passed",""
"18.6.14.1.1","Administrative Templates: Network","Network Provider: Hardened UNC Paths (NETLOGON)","Passed","Registry value created/modified","","Passed",""
"18.6.14.1.2","Administrative Templates: Network","Network Provider: Hardened UNC Paths (SYSVOL)","Passed","Registry value created/modified","","Passed",""
"18.6.19.2.1","Administrative Templates: Network","Disable IPv6","Passed","Registry value created/modified","","Passed",""
"18.6.20.1.1","Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (EnableRegistrars)","Passed","Registry key created","","Passed",""
"18.6.20.1.1","Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (EnableRegistrars)","Passed","Registry value created/modified","","Passed",""
"18.6.20.1.2","Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableUPnPRegistrar)","Passed","Registry value created/modified","","Passed",""
"18.6.20.1.3","Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableInBand802DOT11Registrar)","Passed","Registry value created/modified","","Passed",""
"18.6.20.1.4","Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableFlashConfigRegistrar)","Passed","Registry value created/modified","","Passed",""
"18.6.20.1.5","Administrative Templates: Network","Windows Connect Now: Configuration of wireless settings using Windows Connect Now (DisableWPDRegistrar)","Passed","Registry value created/modified","","Passed",""
"18.6.20.2","Administrative Templates: Network","Windows Connect Now: Prohibit access of the Windows Connect Now wizards","Passed","Registry key created","","Passed",""
"18.6.20.2","Administrative Templates: Network","Windows Connect Now: Prohibit access of the Windows Connect Now wizards","Passed","Registry value created/modified","","Passed",""
"18.6.21.1","Administrative Templates: Network","Windows Connection Manager: Minimize the number of simultaneous connections to the Internet or a Windows Domain","Passed","Registry value created/modified","","Passed",""
"18.6.21.2","Administrative Templates: Network","Windows Connection Manager: Prohibit connection to non-domain networks when connected to domain authenticated network","Passed","Registry value created/modified","","Passed",""
"18.6.23.2.1","Administrative Templates: Network","WLAN Settings: Allow Windows to automatically connect to suggested open hotspots, to networks shared by contacts, and to hotspots offering paid services","Passed","Registry value created/modified","","Passed",""
"18.7.1","Administrative Templates","Printers: Allow Print Spooler to accept client connections","Passed","Registry key created","","Passed",""
"18.7.1","Administrative Templates","Printers: Allow Print Spooler to accept client connections","Passed","Registry value created/modified","","Passed",""
"18.7.2","Administrative Templates: Printers","Configure Redirection Guard","Passed","Registry value created/modified","","Passed",""
"18.7.3","Administrative Templates: Printers","Configure RPC connection settings (RpcUseNamedPipeProtocol)","Passed","Registry key created","","Passed",""
"18.7.3","Administrative Templates: Printers","Configure RPC connection settings (RpcUseNamedPipeProtocol)","Passed","Registry value created/modified","","Passed",""
"18.7.4","Administrative Templates: Printers","Configure RPC connection settings (RpcAuthentication)","Passed","Registry value created/modified","","Passed",""
"18.7.5","Administrative Templates: Printers","Configure RPC listener settings (RpcProtocols)","Passed","Registry value created/modified","","Passed",""
"18.7.6","Administrative Templates: Printers","Configure RPC listener settings (ForceKerberosForRpc)","Passed","Registry value created/modified","","Passed",""
"18.7.7","Administrative Templates: Printers","Configure RPC over TCP port","Passed","Registry value created/modified","","Passed",""
"18.7.8","MS Security Guide","Limits print driver installation to Administrators","Passed","Registry key created","","Passed",""
"18.7.8","MS Security Guide","Limits print driver installation to Administrators","Passed","Registry value created/modified","","Passed",""
"18.7.9","Administrative Templates: Printers","Manage processing of Queue-specific files","Passed","Registry value created/modified","","Passed",""
"18.7.10","Administrative Templates","Printers: Point and Print Restrictions: When installing drivers for a new connection","Passed","Registry value created/modified","","Passed",""
"18.7.11","Administrative Templates","Printers: Point and Print Restrictions: When updating drivers for an existing connection","Passed","Registry value created/modified","","Passed",""
"18.8.1.1","Administrative Templates: Start Menu and Taskbar","Notifications: Turn off notifications network usage","Passed","Registry key created","","Passed",""
"18.8.1.1","Administrative Templates: Start Menu and Taskbar","Notifications: Turn off notifications network usage","Passed","Registry value created/modified","","Passed",""
"18.9.3.1","Administrative Templates: System","Audit Process Creation: Include command line in process creation events","Passed","Registry value created/modified","","Passed",""
"18.9.4.1","Administrative Templates: System","Credentials Delegation: Encryption Oracle Remediation","Passed","Registry key created","","Passed",""
"18.9.4.1","Administrative Templates: System","Credentials Delegation: Encryption Oracle Remediation","Passed","Registry value created/modified","","Passed",""
"18.9.4.2","Administrative Templates: System","Credentials Delegation: Remote host allows delegation of non-exportable credentials","Passed","Registry key created","","Passed",""
"18.9.4.2","Administrative Templates: System","Credentials Delegation: Remote host allows delegation of non-exportable credentials","Passed","Registry value created/modified","","Passed",""
"18.9.5.1","Administrative Templates: System","Device Guard: Turn On Virtualization Based Security (Policy)","Passed","Registry key created","","Passed",""
"18.9.5.1","Administrative Templates: System","Device Guard: Turn On Virtualization Based Security (Policy)","Passed","Registry value created/modified","","Passed",""
"18.9.5.2","Administrative Templates: System","Device Guard: Select Platform Security Level (Policy)","Passed","Registry value created/modified","","Passed",""
"18.9.5.3","Administrative Templates: System","Device Guard: Virtualization Based Protection of Code Integrity (Policy)","Passed","Registry value created/modified","","Passed",""
"18.9.5.4","Administrative Templates: System","Device Guard: Require UEFI Memory Attributes Table (Policy)","Passed","Registry value created/modified","","Passed",""
"18.9.5.5","Administrative Templates: System","Device Guard: Credential Guard Configuration (Policy)","Passed","Registry value created/modified","","Passed",""
"18.9.5.6","Administrative Templates: System","Device Guard: Secure Launch Configuration (Policy)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.1","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices that match an ID","Passed","Registry key created","","Passed",""
"18.9.7.1.1","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices that match an ID","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.2","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices that match ID PCI\CC_0C0A (Thunderbolt)","Passed","Registry key created","","Passed",""
"18.9.7.1.2","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices that match ID PCI\CC_0C0A (Thunderbolt)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.3","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices that match an ID (Retroactive)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.4","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match an device setup class","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.5.1","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match d48179be-ec20-11d1-b6b8-00c04fa372a7 (SBP-2 drive)","Passed","Registry key created","","Passed",""
"18.9.7.1.5.1","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match d48179be-ec20-11d1-b6b8-00c04fa372a7 (SBP-2 drive)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.5.2","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match 7ebefbc0-3200-11d2-b4c2-00a0C9697d07 (SBP-2 drive)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.5.3","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match c06ff265-ae09-48f0-812c-16753d7cba83 (SBP-2 drive)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.5.4","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match 6bdd1fc1-810f-11d0-bec7-08002be2092f (SBP-2 drive)","Passed","Registry value created/modified","","Passed",""
"18.9.7.1.6","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent installation of devices using drivers that match an device setup class (Retroactive)","Passed","Registry value created/modified","","Passed",""
"18.9.7.2","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent device metadata retrieval from the Internet","Passed","Registry key created","","Passed",""
"18.9.7.2","Administrative Templates: System","Device Installation: Device Installation Restrictions: Prevent device metadata retrieval from the Internet","Passed","Registry value created/modified","","Passed",""
"18.9.13.1","Administrative Templates: System","Early Launch Antimalware: Boot-Start Driver Initialization Policy","Passed","Registry key created","","Passed",""
"18.9.13.1","Administrative Templates: System","Early Launch Antimalware: Boot-Start Driver Initialization Policy","Passed","Registry value created/modified","","Passed",""
"18.9.19.2","Administrative Templates: System","Group Policy: Do not apply during periodic background processing","Passed","Registry key created","","Passed",""
"18.9.19.2","Administrative Templates: System","Group Policy: Do not apply during periodic background processing","Passed","Registry value created/modified","","Passed",""
"18.9.19.3","Administrative Templates: System","Group Policy: Process even if the Group Policy objects have not changed","Passed","Registry value created/modified","","Passed",""
"18.9.19.4","Administrative Templates: System","Group Policy: Continue experiences on this device","Passed","Registry value created/modified","","Passed",""
"18.9.19.5","Administrative Templates: System","Group Policy: Turn off background refresh of Group Policy","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.1","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off access to the Store","Passed","Registry key created","","Passed",""
"18.9.20.1.1","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off access to the Store","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.2","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off downloading of print drivers over HTTP","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.3","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off handwriting personalization data sharing","Passed","Registry key created","","Passed",""
"18.9.20.1.3","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off handwriting personalization data sharing","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.4","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off handwriting recognition error reporting","Passed","Registry key created","","Passed",""
"18.9.20.1.4","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off handwriting recognition error reporting","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.5","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Internet Connection Wizard if URL connection is referring to Microsoft.com","Passed","Registry key created","","Passed",""
"18.9.20.1.5","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Internet Connection Wizard if URL connection is referring to Microsoft.com","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.6","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Internet download for Web publishing and online ordering wizards","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.7","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off printing over HTTP","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.8","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Registration if URL connection is referring to Microsoft.com","Passed","Registry key created","","Passed",""
"18.9.20.1.8","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Registration if URL connection is referring to Microsoft.com","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.9","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Search Companion content file updates","Passed","Registry key created","","Passed",""
"18.9.20.1.9","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Search Companion content file updates","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.10","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the 'Order Prints' picture task","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.11","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the 'Publish to Web' task for files and folders","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.12","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the Windows Messenger Customer Experience Improvement Program","Passed","Registry key created","","Passed",""
"18.9.20.1.12","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off the Windows Messenger Customer Experience Improvement Program","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.13","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Customer Experience Improvement Program","Passed","Registry key created","","Passed",""
"18.9.20.1.13","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Customer Experience Improvement Program","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.14.1","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Error Reporting 1","Passed","Registry key created","","Passed",""
"18.9.20.1.14.1","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Error Reporting 1","Passed","Registry value created/modified","","Passed",""
"18.9.20.1.14.2","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Error Reporting 2","Passed","Registry key created","","Passed",""
"18.9.20.1.14.2","Administrative Templates: System","Internet Communication Management: Internet Communication settings: Turn off Windows Error Reporting 2","Passed","Registry value created/modified","","Passed",""
"18.9.23.1.1","Administrative Templates: System","Kerberos: Support device authentication using certificate (DevicePKInitBehavior)","Passed","Registry value created/modified","","Passed",""
"18.9.23.1.2","Administrative Templates: System","Kerberos: Support device authentication using certificate (DevicePKInitEnabled)","Passed","Registry value created/modified","","Passed",""
"18.9.24.1","Administrative Templates: System","Kernel DMA Protection: Enumeration policy for external devices incompatible with Kernel DMA Protection","Passed","Registry key created","","Passed",""
"18.9.24.1","Administrative Templates: System","Kernel DMA Protection: Enumeration policy for external devices incompatible with Kernel DMA Protection","Passed","Registry value created/modified","","Passed",""
"18.9.25.1","Administrative Templates: System","Local Security Authority: Allow Custom SSPs and APs to be loaded into LSASS","Passed","Registry value created/modified","","Passed",""
"18.9.25.2","Administrative Templates: System","Local Security Authority: Configures LSASS to run as a protected process","Passed","Registry value created/modified","","Passed",""
"18.9.26.1","Administrative Templates: System","Locale Services: Disallow copying of user input methods to the system account for sign-in","Passed","Registry key created","","Passed",""
"18.9.26.1","Administrative Templates: System","Locale Services: Disallow copying of user input methods to the system account for sign-in","Passed","Registry value created/modified","","Passed",""
"18.9.27.1","Administrative Templates: System","Logon: Block user from showing account details on sign-in","Passed","Registry value created/modified","","Passed",""
"18.9.27.2","Administrative Templates: System","Logon: Do not display network selection UI","Passed","Registry value created/modified","","Passed",""
"18.9.27.3","Administrative Templates: System","Logon: Do not enumerate connected users on domain-joined computers","Passed","Registry value created/modified","","Passed",""
"18.9.27.4","Administrative Templates: System","Logon: Enumerate local users on domain-joined computers","Passed","Registry value created/modified","","Passed",""
"18.9.27.5","Administrative Templates: System","Logon: Turn off app notifications on the lock screen","Passed","Registry value created/modified","","Passed",""
"18.9.27.6","Administrative Templates: System","Logon: Turn off picture password sign-in","Passed","Registry value created/modified","","Passed",""
"18.9.27.7","Administrative Templates: System","Logon: Turn on convenience PIN sign-in","Passed","Registry value created/modified","","Passed",""
"18.9.30.1","Administrative Templates: System","OS Policies: Allow Clipboard synchronization across devices","Passed","Registry value created/modified","","Passed",""
"18.9.30.2","Administrative Templates: System","OS Policies: Allow upload of User Activities","Passed","Registry value created/modified","","Passed",""
"18.9.32.6.1","Administrative Templates: System","Sleep Settings: Allow network connectivity during connected-standby (on battery)","Passed","Registry key created","","Passed",""
"18.9.32.6.1","Administrative Templates: System","Sleep Settings: Allow network connectivity during connected-standby (on battery)","Passed","Registry value created/modified","","Passed",""
"18.9.32.6.2","Administrative Templates: System","Sleep Settings: Allow network connectivity during connected-standby (plugged in)","Passed","Registry value created/modified","","Passed",""
"18.9.32.6.3","Administrative Templates: System","Sleep Settings: Allow standby states (S1-S3) when sleeping (on battery)","Passed","Registry key created","","Passed",""
"18.9.32.6.3","Administrative Templates: System","Sleep Settings: Allow standby states (S1-S3) when sleeping (on battery)","Passed","Registry value created/modified","","Passed",""
"18.9.32.6.4","Administrative Templates: System","Sleep Settings: Allow standby states (S1-S3) when sleeping (plugged in)","Passed","Registry value created/modified","","Passed",""
"18.9.32.6.5","Administrative Templates: System","Sleep Settings: Require a password when a computer wakes (on battery)","Passed","Registry key created","","Passed",""
"18.9.32.6.5","Administrative Templates: System","Sleep Settings: Require a password when a computer wakes (on battery)","Passed","Registry value created/modified","","Passed",""
"18.9.32.6.6","Administrative Templates: System","Sleep Settings: Require a password when a computer wakes (plugged in)","Passed","Registry value created/modified","","Passed",""
"18.9.34.1","Administrative Templates: System","Remote Assistance: Configure Offer Remote Assistance","Passed","Registry value created/modified","","Passed",""
"18.9.34.2","Administrative Templates: System","Remote Assistance: Configure Solicited Remote Assistance","Passed","Registry value created/modified","","Passed",""
"18.9.35.1","Administrative Templates: System","Remote Procedure Call: Enable RPC Endpoint Mapper Client Authentication","Passed","Registry key created","","Passed",""
"18.9.35.1","Administrative Templates: System","Remote Procedure Call: Enable RPC Endpoint Mapper Client Authentication","Passed","Registry value created/modified","","Passed",""
"18.9.35.2","Administrative Templates: System","Remote Procedure Call: Restrict Unauthenticated RPC clients","Passed","Registry value created/modified","","Passed",""
"18.9.46.5.1","Administrative Templates: System","Troubleshooting and Diagnostics: Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider","Passed","Registry key created","","Passed",""
"18.9.46.5.1","Administrative Templates: System","Troubleshooting and Diagnostics: Microsoft Support Diagnostic Tool: Turn on MSDT interactive communication with support provider","Passed","Registry value created/modified","","Passed",""
"18.9.46.11.1","Administrative Templates: System","Windows Performance PerfTrack: Enable/Disable PerfTrack","Passed","Registry key created","","Passed",""
"18.9.46.11.1","Administrative Templates: System","Windows Performance PerfTrack: Enable/Disable PerfTrack","Passed","Registry value created/modified","","Passed",""
"18.9.48.1","Administrative Templates: System","User Profiles: Turn off the advertising ID","Passed","Registry key created","","Passed",""
"18.9.48.1","Administrative Templates: System","User Profiles: Turn off the advertising ID","Passed","Registry value created/modified","","Passed",""
"18.9.50.1.1","Administrative Templates: System","Time Providers: Enable Windows NTP Client","Passed","Registry key created","","Passed",""
"18.9.50.1.1","Administrative Templates: System","Time Providers: Enable Windows NTP Client","Passed","Registry value created/modified","","Passed",""
"18.9.50.1.2","Administrative Templates: System","Time Providers: Enable Windows NTP Server","Passed","Registry key created","","Passed",""
"18.9.50.1.2","Administrative Templates: System","Time Providers: Enable Windows NTP Server","Passed","Registry value created/modified","","Passed",""
"18.10.3.1","Administrative Templates: Windows Components","App Package Deployment: Allow a Windows app to share application data between users","Passed","Registry key created","","Passed",""
"18.10.3.1","Administrative Templates: Windows Components","App Package Deployment: Allow a Windows app to share application data between users","Passed","Registry value created/modified","","Passed",""
"18.10.3.2","Administrative Templates: Windows Components","App Package Deployment: Prevent non-admin users from installing packaged Windows apps","Passed","Registry value created/modified","","Passed",""
"18.10.4.1","Administrative Templates: Windows Components","App Privacy: Let Windows apps activate with voice while the system is locked","Passed","Registry key created","","Passed",""
"18.10.4.1","Administrative Templates: Windows Components","App Privacy: Let Windows apps activate with voice while the system is locked","Passed","Registry value created/modified","","Passed",""
"18.10.5.1","Administrative Templates: Windows Components","App runtime: Allow Microsoft accounts to be optional","Passed","Registry value created/modified","","Passed",""
"18.10.5.2","Administrative Templates: Windows Components","App runtime: Block launching Universal Windows apps with Windows Runtime API access from hosted content","Passed","Registry value created/modified","","Passed",""
"18.10.7.1","Administrative Templates: Windows Components","AutoPlay Policies: Disallow Autoplay for non-volume devices","Passed","Registry value created/modified","","Passed",""
"18.10.7.2","Administrative Templates: Windows Components","AutoPlay Policies: Set the default behavior for AutoRun","Passed","Registry value created/modified","","Passed",""
"18.10.7.3","Administrative Templates: Windows Components","AutoPlay Policies: Turn off Autoplay","Passed","Registry value created/modified","","Passed",""
"18.10.8.1.1","Administrative Templates: Windows Components","Biometrics: Facial Features: Configure enhanced anti-spoofing","Passed","Registry key created","","Passed",""
"18.10.8.1.1","Administrative Templates: Windows Components","Biometrics: Facial Features: Configure enhanced anti-spoofing","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.1","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Allow access to BitLocker-protected fixed data drives from earlier versions of Windows","Passed","Registry key created","","Passed",""
"18.10.9.1.1","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Allow access to BitLocker-protected fixed data drives from earlier versions of Windows","Passed","Registry value created/modified","","Passed",""
"18.10.9.1.2","Administrative Templates: Windows Components","BitLocker Drive Encryption: Fixed Data Drives: Choose how BitLocker-protected fixed drives can be recovered","Passed","Registry value created/modified","","Passed",""
