"ID","Category","Name","Severity","Result","Recommended","TestResult","SeverityFinding"
"1922","Microsoft Defender Exploit Guard","ASR: Block Win32 API calls from Office macros","Passed","1","1","Passed","Medium"
"1939","Microsoft Defender Exploit Guard","ASR: Block Win32 API calls from Office macros (Intune)","Medium","0","1","Failed","Medium"
"1908","Microsoft Defender Exploit Guard","ASR: Block executable files from running unless they meet a prevalence, age, or trusted list criterion (Policy)","Medium","0","1","Failed","Medium"
"1923","Microsoft Defender Exploit Guard","ASR: Block executable files from running unless they meet a prevalence, age, or trusted list criterion","Medium","0","1","Failed","Medium"
"1940","Microsoft Defender Exploit Guard","ASR: Block executable files from running unless they meet a prevalence, age, or trusted list criterion (Intune)","Medium","0","1","Failed","Medium"
"1909","Microsoft Defender Exploit Guard","ASR: Use advanced protection against ransomware (Policy)","Medium","0","1","Failed","Medium"
"1924","Microsoft Defender Exploit Guard","ASR: Use advanced protection against ransomware","Medium","0","1","Failed","Medium"
"1941","Microsoft Defender Exploit Guard","ASR: Use advanced protection against ransomware (Intune)","Medium","0","1","Failed","Medium"
"1910","Microsoft Defender Exploit Guard","ASR: Block credential stealing from the Windows local security authority subsystem (lsass.exe) (Policy)","Passed","1","1","Passed","Medium"
"1925","Microsoft Defender Exploit Guard","ASR: Block credential stealing from the Windows local security authority subsystem (lsass.exe)","Passed","1","1","Passed","Medium"
"1942","Microsoft Defender Exploit Guard","ASR: Block credential stealing from the Windows local security authority subsystem (lsass.exe) (Intune)","Medium","0","1","Failed","Medium"
"1911","Microsoft Defender Exploit Guard","ASR: Block process creations originating from PSExec and WMI commands (Policy)","Medium","0","1","Failed","Medium"
"1926","Microsoft Defender Exploit Guard","ASR: Block process creations originating from PSExec and WMI commands","Medium","0","1","Failed","Medium"
"1943","Microsoft Defender Exploit Guard","ASR: Block process creations originating from PSExec and WMI commands (Intune)","Medium","0","1","Failed","Medium"
"1912","Microsoft Defender Exploit Guard","ASR: Block untrusted and unsigned processes that run from USB (Policy)","Passed","1","1","Passed","Medium"
"1927","Microsoft Defender Exploit Guard","ASR: Block untrusted and unsigned processes that run from USB","Passed","1","1","Passed","Medium"
"1944","Microsoft Defender Exploit Guard","ASR: Block untrusted and unsigned processes that run from USB (Intune)","Medium","0","1","Failed","Medium"
"1913","Microsoft Defender Exploit Guard","ASR: Block Office communication application from creating child processes (Policy)","Passed","1","1","Passed","Medium"
"1928","Microsoft Defender Exploit Guard","ASR: Block Office communication application from creating child processes","Passed","1","1","Passed","Medium"
"1945","Microsoft Defender Exploit Guard","ASR: Block Office communication application from creating child processes (Intune)","Medium","0","1","Failed","Medium"
"1914","Microsoft Defender Exploit Guard","ASR: Block Adobe Reader from creating child processes (Policy)","Passed","1","1","Passed","Medium"
"1929","Microsoft Defender Exploit Guard","ASR: Block Adobe Reader from creating child processes","Passed","1","1","Passed","Medium"
"1946","Microsoft Defender Exploit Guard","ASR: Block Adobe Reader from creating child processes (Intune)","Medium","0","1","Failed","Medium"
"1915","Microsoft Defender Exploit Guard","ASR: Block persistence through WMI event subscription (Policy)","Passed","1","1","Passed","Medium"
"1930","Microsoft Defender Exploit Guard","ASR: Block persistence through WMI event subscription","Passed","1","1","Passed","Medium"
"1947","Microsoft Defender Exploit Guard","ASR: Block persistence through WMI event subscription (Intune)","Medium","0","1","Failed","Medium"
"1931","Microsoft Defender Exploit Guard","ASR: Block abuse of exploited vulnerable signed drivers (Policy)","Passed","1","1","Passed","Medium"
"1932","Microsoft Defender Exploit Guard","ASR: Block abuse of exploited vulnerable signed drivers","Passed","1","1","Passed","Medium"
"1948","Microsoft Defender Exploit Guard","ASR: Block abuse of exploited vulnerable signed drivers (Intune)","Medium","0","1","Failed","Medium"
"1966","Microsoft Defender Exploit Guard","ASR: Exclude files and paths from Attack Surface Reduction Rules (Policy)","Passed","","","Passed","Medium"
"1967","Microsoft Defender Exploit Guard","ASR: Exclude files and paths from Attack Surface Reduction Rules","Passed","","","Passed","Medium"
"1968","Microsoft Defender Exploit Guard","ASR: Exclude files and paths from Attack Surface Reduction Rules (Intune)","Passed","","","Passed","Medium"
"1965","Microsoft Defender Exploit Guard","Network Protection: Prevent users and apps from accessing dangerous websites","Passed","1","1","Passed","Medium"
"1980","Microsoft Defender Application Guard","Support for Microsoft Defender Application Guard","Medium","Disabled","Enabled","Failed","Medium"
"1981","Microsoft Defender Application Guard","Turn on Microsoft Defender Application Guard in Managed Mode","Medium","1","3","Failed","Medium"
"1982","Microsoft Defender Application Guard","Allow auditing events in Microsoft Defender Application Guard","Passed","1","1","Passed","Medium"
"1767","Administrative Templates: Windows Components","News and interests: Enable news and interests on the taskbar","Passed","0","0","Passed","Medium"
"1733","Administrative Templates: Windows Components","OneDrive: Prevent the usage of OneDrive for file storage","Passed","1","1","Passed","Medium"
"1734","Administrative Templates: Windows Components","Remote Desktop Connection Client: Do not allow passwords to be saved","Passed","1","1","Passed","Medium"
"1735","Administrative Templates: Windows Components","Remote Desktop Session Host: Allow users to connect remotely by using Remote Desktop Services","Passed","1","1","Passed","Medium"
"1736","Administrative Templates: Windows Components","Remote Desktop Session Host: Device and Resource Redirection: Do not allow drive redirection","Passed","1","1","Passed","Medium"
"1737","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Always prompt for password upon connection","Passed","1","1","Passed","Medium"
"1738","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Require secure RPC communication","Passed","1","1","Passed","Medium"
"1739","Administrative Templates: Windows Components","Remote Desktop Session Host: Security: Set client connection encryption level","Passed","3","3","Passed","Medium"
"1740","Administrative Templates: Windows Components","Search: Allow Cloud Search","Passed","0","0","Passed","Medium"
"1741","Administrative Templates: Windows Components","Search: Allow Cortana","Passed","0","0","Passed","Medium"
"1742","Administrative Templates: Windows Components","Search: Allow Cortana above lock screen","Passed","0","0","Passed","Medium"
"1743","Administrative Templates: Windows Components","Search: Allow indexing of encrypted files","Passed","0","0","Passed","Medium"
"1744","Administrative Templates: Windows Components","Search: Allow search and Cortana to use location","Passed","0","0","Passed","Medium"
"1745","Administrative Templates: Windows Components","Search: Set what information is shared in Search","Medium","1","3","Failed","Medium"
"1746","Administrative Templates: Windows Components","Windows Error Reporting: Disable Windows Error Reporting","Passed","1","1","Passed","Medium"
"1747","Administrative Templates: Windows Components","Windows Game Recording and Broadcasting: Enables or disables Windows Game Recording and Broadcasting","Passed","0","0","Passed","Low"
"1748","Administrative Templates: Windows Components","Windows Ink Workspace: Allow Windows Ink Workspace","Medium","1","0","Failed","Medium"
"1749","Administrative Templates: Windows Components","Windows Installer: Always install with elevated privileges","Passed","0","0","Passed","Medium"
"1750","Administrative Templates: Windows Components","Windows Installer: Allow user control over installs","Passed","0","0","Passed","Medium"
"1751","Administrative Templates: Windows Components","Windows Installer: Prevent Internet Explorer security prompt for Windows Installer scripts","Passed","0","0","Passed","Medium"
"1752","Administrative Templates: Windows Components","Windows Logon Options: Sign-in and lock last interactive user automatically after a restart","Passed","1","1","Passed","Medium"
"1770","Administrative Templates: Windows Components","Windows Installer: Disable Co-Installer (USB AutoInstall)","Medium","","1","Failed","Medium"
"1753","Administrative Templates: Windows Components","WinRM Client: Allow Basic authentication","Passed","0","0","Passed","Medium"
"1754","Administrative Templates: Windows Components","WinRM Client: Allow unencrypted traffic","Passed","0","0","Passed","Medium"
"1755","Administrative Templates: Windows Components","WinRM Client: Disallow Digest authentication","Passed","0","0","Passed","Medium"
"1756","Administrative Templates: Windows Components","WinRM Service: Allow remote server management through WinRM","Passed","0","0","Passed","Medium"
"1757","Administrative Templates: Windows Components","WinRM Service: Allow Basic authentication","Passed","0","0","Passed","Medium"
"1758","Administrative Templates: Windows Components","WinRM Service: Allow unencrypted traffic","Passed","0","0","Passed","Medium"
"1759","Administrative Templates: Windows Components","WinRM Service: Disallow WinRM from storing RunAs credentials","Passed","1","1","Passed","Medium"
"1760","Administrative Templates: Windows Components","Windows Remote Shell: Allow Remote Shell Access","Passed","0","0","Passed","Medium"
"2000","Administrative Templates: Windows Components","File Explorer: Configure Windows Defender SmartScreen","Passed","1","1","Passed","Medium"
"2001","Administrative Templates: Windows Components","File Explorer: Configure Windows Defender SmartScreen to warn and prevent bypass","Passed","Block","Block","Passed","Medium"
"2105","PowerShell","Turn on PowerShell Module Logging","Passed","1","1","Passed","Low"
"2106","PowerShell","Turn on PowerShell Module Logging - Module Names","Low","","*","Failed","Low"
"2100","PowerShell","Turn on PowerShell Script Block Logging","Passed","1","1","Passed","Medium"
"2101","PowerShell","Turn on PowerShell Script Block Logging (Invocation)","Low","0","1","Failed","Low"
"2102","PowerShell","Turn on PowerShell Transcription","Passed","1","1","Passed","Low"
"2107","PowerShell","Turn on PowerShell Transcription (Invocation)","Low","0","1","Failed","Low"
"2103","PowerShell","Disable PowerShell version 2","Medium","Enabled","Disabled","Failed","Medium"
"2104","PowerShell","Disable PowerShell version 2 (root)","Medium","Enabled","Disabled","Failed","Medium"
"2200","MS Security Guide","LSA Protection","Passed","1","1","Passed","Medium"
"2201","MS Security Guide","Lsass.exe audit mode","Low","","8","Failed","Low"
"2202","MS Security Guide","NetBT NodeType configuration","Passed","2","2","Passed","Medium"
"2203","MS Security Guide","WDigest Authentication","Passed","0","0","Passed","High"
"2209","MS Security Guide","Enable Structured Exception Handling Overwrite Protection (SEHOP)","Passed","0","0","Passed","Medium"
"2210","MS Security Guide","Limits print driver installation to Administrators","Passed","1","1","Passed","Medium"
"2211","MS Security Guide","Configure RPC packet level privacy setting for incoming connections","Passed","1","1","Passed","Medium"
"2212","MS Security Guide","Manage processing of Queue-specific files","Passed","1","1","Passed","Medium"
"2204","MSS (Legacy)","MSS: (SafeDllSearchMode) Enable Safe DLL search mode (recommended)","Passed","1","1","Passed","Medium"
"2205","MSS (Legacy)","MSS: (DisableIPSourceRouting IPv6) IP source routing protection level (protects against packet spoofing)","Passed","2","2","Passed","Medium"
"2206","MSS (Legacy)","MSS: (DisableIPSourceRouting) IP source routing protection level (protects against packet spoofing)","Passed","2","2","Passed","Medium"
"2207","MSS (Legacy)","MSS: (EnableICMPRedirect) Allow ICMP redirects to override OSPF generated routes","Passed","0","0","Passed","Medium"
"2208","MSS (Legacy)","MSS: (NoNameReleaseOnDemand) Allow the computer to ignore NetBIOS name release requests except from WINS servers","Passed","1","1","Passed","Medium"
"2400","Scheduled Task","XblGameSave Standby Task","Medium","Ready","Disabled","Failed","Medium"
"2411","System Services","Disable mDNS in Dnscache service","Medium","","0","Failed","Medium"
"2401","System Services","Print Spooler (Spooler)","Passed","4","4","Passed","Medium"
"2402","System Services","Print Spooler (Spooler) (Service Startup type)","Passed","Disabled","Disabled","Passed","Medium"
"2411","System Services","WebClient (WebClient)","Medium","3","4","Failed","Medium"
"2412","System Services","WebClient (WebClient) (Service Startup type)","Medium","Manual","Disabled","Failed","Medium"
"2403","System Services","Xbox Accessory Management Service (XboxGipSvc)","Passed","4","4","Passed","Medium"
"2404","System Services","Xbox Accessory Management Service (XboxGipSvc) (Service Startup type)","Passed","Disabled","Disabled","Passed","Medium"
"2405","System Services","Xbox Live Auth Manager (XblAuthManager)","Passed","4","4","Passed","Medium"
"2406","System Services","Xbox Live Auth Manager (XblAuthManager) (Service Startup type)","Passed","Disabled","Disabled","Passed","Medium"
"2407","System Services","Xbox Live Game Save (XblGameSave)","Passed","4","4","Passed","Medium"
"2408","System Services","Xbox Live Game Save (XblGameSave) (Service Startup type)","Passed","Disabled","Disabled","Passed","Medium"
"2409","System Services","Xbox Live Networking Service (XboxNetApiSvc)","Passed","4","4","Passed","Medium"
"2410","System Services","Xbox Live Networking Service (XboxNetApiSvc) (Service Startup type)","Passed","Disabled","Disabled","Passed","Medium"
"1950","Microsoft Defender Exploit Guard","Exploit protection: Control flow guard (CFG)","Medium","NOTSET","ON","Failed","Medium"
"1951","Microsoft Defender Exploit Guard","Exploit protection: Data Execution Prevention (DEP)","Medium","NOTSET","ON","Failed","Medium"
"1952","Microsoft Defender Exploit Guard","Exploit protection: Override Data Execution Prevention (DEP)","Passed","False","False","Passed","Medium"
"1954","Microsoft Defender Exploit Guard","Exploit protection: Force randomization for images (Mandatory ASLR)","Medium","NOTSET","ON","Failed","Medium"
"1955","Microsoft Defender Exploit Guard","Exploit protection: Override force randomization for images (Mandatory ASLR)","Passed","False","False","Passed","Medium"
"1956","Microsoft Defender Exploit Guard","Exploit protection: Randomize memory allocations (Bottom-up ASLR)","Medium","NOTSET","ON","Failed","Medium"
"1957","Microsoft Defender Exploit Guard","Exploit protection: Override randomize memory allocations (Bottom-up ASLR)","Passed","False","False","Passed","Medium"
"1958","Microsoft Defender Exploit Guard","Exploit protection: High-entropy ASLR","Medium","NOTSET","ON","Failed","Medium"
"1959","Microsoft Defender Exploit Guard","Exploit protection: Override high-entropy ASLR","Passed","False","False","Passed","Medium"
"1960","Microsoft Defender Exploit Guard","Exploit protection: Validate exception chains (SEHOP)","Medium","NOTSET","ON","Failed","Medium"
"1961","Microsoft Defender Exploit Guard","Exploit protection: Validate exception chains (SEHOP (Telemetry only)","Medium","NOTSET","OFF","Failed","Medium"
"1962","Microsoft Defender Exploit Guard","Exploit protection: Override validate exception chains (SEHOP)","Passed","False","False","Passed","Medium"
"1963","Microsoft Defender Exploit Guard","Exploit protection: Validate heap integrity","Medium","NOTSET","ON","Failed","Medium"
"1964","Microsoft Defender Exploit Guard","Exploit protection: Override validate heap integrity","Passed","False","False","Passed","Medium"
"1953","Microsoft Defender Exploit Guard","Force use of Data Execution Prevention (DEP)","Medium","OptIn","AlwaysOn","Failed","Medium"
"2300","Windows Firewall","HardeningKitty-Block-TCP-NetBIOS","Low",,"True","Failed","Low"
"2301","Windows Firewall","HardeningKitty-Block-TCP-RDP","Low",,"True","Failed","Low"
"2302","Windows Firewall","HardeningKitty-Block-TCP-RPC","Low",,"True","Failed","Low"
"2303","Windows Firewall","HardeningKitty-Block-TCP-SMB","Low",,"True","Failed","Low"
"2304","Windows Firewall","HardeningKitty-Block-TCP-WinRM","Low",,"True","Failed","Low"
"2305","Windows Firewall","HardeningKitty-Block-UDP-NetBIOS","Low",,"True","Failed","Low"
"2306","Windows Firewall","HardeningKitty-Block-UDP-RPC","Low",,"True","Failed","Low"
"2307","Windows Firewall","HardeningKitty-Block-calc-x64","Low",,"True","Failed","Low"
"2308","Windows Firewall","HardeningKitty-Block-calc-x86","Low",,"True","Failed","Low"
"2309","Windows Firewall","HardeningKitty-Block-certutil-x64","Low",,"True","Failed","Low"
"2310","Windows Firewall","HardeningKitty-Block-certutil-x86","Low",,"True","Failed","Low"
"2311","Windows Firewall","HardeningKitty-Block-conhost-x64","Low",,"True","Failed","Low"
"2312","Windows Firewall","HardeningKitty-Block-conhost-x86","Low",,"True","Failed","Low"
"2313","Windows Firewall","HardeningKitty-Block-cscript-x64","Low",,"True","Failed","Low"
"2314","Windows Firewall","HardeningKitty-Block-cscript-x86","Low",,"True","Failed","Low"
"2315","Windows Firewall","HardeningKitty-Block-mshta-x64","Low",,"True","Failed","Low"
"2316","Windows Firewall","HardeningKitty-Block-mshta-x86","Low",,"True","Failed","Low"
"2317","Windows Firewall","HardeningKitty-Block-notepad-x64","Low",,"True","Failed","Low"
"2318","Windows Firewall","HardeningKitty-Block-notepad-x86","Low",,"True","Failed","Low"
"2319","Windows Firewall","HardeningKitty-Block-RunScriptHelper-x64","Low",,"True","Failed","Low"
"2320","Windows Firewall","HardeningKitty-Block-RunScriptHelper-x86","Low",,"True","Failed","Low"
"2321","Windows Firewall","HardeningKitty-Block-wscript-x64","Low",,"True","Failed","Low"
"2322","Windows Firewall","HardeningKitty-Block-wscript-x86","Low",,"True","Failed","Low"
